judul-jurnal,abstrak-jurnal,kategori
"PENGEMBANGAN MULTIMEDIA INTERAKTIF IPA UNTUK KELAS V DI SD NEGERI CATURTUNGGAL 6 DEPOK, SLEMAN, YOGYAKARTA",Penelitian ini bertujuan untuk menghasilkan produk berupa multimedia interaktif dalam pelajaran IPA yang layak digunakan sebagai salah satu sumber belajar oleh siswa kelas  di SD Negeri Caturtunggal Depok Sleman Jenis penelitian ini adalah penelitian dan pengembangan Research and Development yang diadaptasi dan dimodifikasi dari Borg and Gall Subjek dalam penelitian ini adalah siswa kelas  SD Negeri Caturtunggal Depok Sleman yang berjumlah orang Instrumen yang digunakan dalam penelitian ini berupa pedoman wawancara angket dan observasi Validasi instrumen dilakukan melalui expert judgment Analisis data dilakukan secara kuantitatif dan kualitatifPenelitian ini menghasilkan multimedia interaktif pada mata pelajaran IPA materi penyesuaian makhluk hidup terhadap lingkungan yang dapat memotivasi siswa dalam belajar Sedangkan kelayakan multimedia interaktif ini dibuktikan dengan hasil penilaian yang dilakukan oleh ahli media dengan skor kategori sangat baik dan ahli materi dengan skor kategori sangat baik Produk multimedia interaktif yang diujicobakan kepada siswa kelas  SD Negeri Caturtunggal Depok Sleman Hasil yang diperoleh pada uji coba lapangan awal sebesar kategori sangat baik uji coba lapangan sebesar kategori sangat baik dan uji pelaksanaan lapangan kategori sangat baik Berdasarkan hasil uji pelaksanaan lapangan yang menunjukan bahwa produk termasuk dalam kategori sangat baik sehingga secara keseluruhan multimedia interaktif IPA untuk kelas  SD yang dikembangkan dikatakan layak untuk digunakan sebagai salah satu sumber belajar Dengan menggunakan multimedia interaktif IPA hasil belajar yang diperoleh akan lebih baik dibandingkan dengan menggunakan sumber belajar dari buku dan penjelasan guru,4
PENGGUNAAN MODEL OPEN ENDED LEARNING DENGAN MULTIMEDIA UNTUK MENINGKATKAN PEMBELAJARAN MATEMATIKA TENTANG BANGUN RUANG PADA SISWA KELAS V SD NEGERI 1 KRANDEGAN TAHUN AJARAN 2014/2015,Tujuan penelitian ini adalah mendeskripsikan langkahlangkah penggunaan model Open Ended Learning dengan multimedia meningkatkan pembelajaran Matematika tentang bangun ruang pada siswa kelas  SD Negeri Krandegan tahun ajaran dan mendeskripsikan kendala dan solusinya,4
PENGEMBANGAN BAHAN AJAR MULTIMEDIA INTERAKTIF MATA PELAJARAN TEKNIK KERJA BENGKEL BAGI SISWA SMK JURUSAN ELEKTRONIKA,Tujuan penelitian ini adalah Mendeskripsikan pemanfaatan bahan ajar yang digunakan saat ini Menghasilkan produk multimedia interaktif untuk pembelajaran mata pelajaran teknik kerja bengkel Menganalisis efektifitas produk multimedia interaktif Menganalisis efisiensi produk multimedia interaktif Menganalisis daya tarik produk multimedia interaktif Kesimpulan Bahan ajar yang digunakan saat ini optimal dalam pembelajaran Hasil dari pengembangan ini adalah produk bahan ajar multimedia interaktif Bahan ajar multimedia interaktif efektif dengan nilai gain untuk aspek kognitif dan aspek psikomotor adalah dan aspek sikap adalah multimedia interaktif efisien sebagai media pembelajaran dibuktikan dengan nilai rasio efisiensi pembelajaran sebesar multimedia interaktif sangat menarik untuk digunakan sebagai sebagai media pembelajaran dibuktikan dengan ratarata skor,4
PENGEMBANGAN MULTIMEDIA PEMBELAJARAN INTERAKTIF DENGAN MODEL 4D MATA PELAJARAN IPA KELAS VIII TAHUN PELAJARAN 2014/2015 DI SMP NEGERI 3 SAWAN,Penelitian ini dilakukan karena adanya permasalahan keterbatasan media yang digunakan dalam proses pembelajaran Penelitian ini bertujuan untuk Mendeskripsikan rancang bangun pengembangan multimedia pembelajaran interaktif Menguji validitas hasil pengembangan multimedia pembelajaran interaktif IPA untuk siswa kelas VIII SMP dan Mengetahui efektivitas penggunaan pengembangan multimedia pembelajaran interaktif terhadap hasil belajar IPA siswa kelas VIII SMP Jenis penelitian ini adalah penelitian pengembangan Model yang digunakan adalah model pengembangan  yang terdiri dari empat tahapan yaitu Tahap pendefinisian Tahap perancangan Tahap pengembangan dan Tahap penyebarluasan Tahap validasi produk ini melibatkan seorang ahli isi seorang ahli desain pembelajaran seorang ahli media untuk orang siswa uji perorangan untuk orang siswa uji kelompok kecil serta orang siswa uji lapangan Pengumpulan data dalam penelitian ini dilakukan dengan metode pencatatan dokumen kuesioner dan tes tertulis Instrumen yang digunakan berupa lembar pencatatan dokumen kuesioner dan tes Data yang diperoleh dianalisis secara deskriptif kualitatif deskriptif kuantitatif dan statistik inferensial ujit Hasil penelitian ini berupa Rancang bangun pengembangan multimedia interaktif yang terdiri dari empat tahapan model  meliputi  tahap pendefinisian  tahap perancangan multimedia interaktif  tahap pengembangan multimedia interaktif dan  tahap penyebarluasan Kelayakan kualitas hasil validasi pengembangan multimedia interaktif terdiri dari ahli isi mata pelajaran berpredikat sangat baik ahli desain pembelajaran berpredikat baik ahli media pembelajaran berpredikat sangat baik uji perorangan berpredikat sangat baik uji kelompok kecil berpredikat baik dan uji coba lapangan berpredikat sangat baik Efektivitas penggunaan multimedia pembelajaran interaktif diketahui dari terdapatnya perbedaan yang signifikan dalam penerapan multimedia pembelajaran interaktif terhadap hasil belajar IPA Penghitungan hasil belajar diperoleh hasil  hitung sebesar dan harga  tabel dengan taraf signifikansi adalah Nilai ratarata setelah menggunakan media lebih tinggi dibandingkan sebelum menggunakan media Dapat dikatakan bahwa multimedia pembelajaran interaktif pada mata pelajaran IPA secara efektif dapat meningkatkan hasil belajar IPA,4
Bahan Ajar Multimedia Interaktif Kewirausahaan SMK Menggunakan model Pembelajaran Problem Based Learning,Saat ini belum adanya alternatif bahan ajar kewirausahaan selain text book kewirausahaan Dalam penelitian ini penulis akan mengembangankan bahan ajar multimedia interaktif kewirausahaan pada SMK kelas  sebagai alternatif bahan ajar kewirausahaan Bahan Ajar Multimedia Interaktif ini ini menggunakan pendekatan Problem Based Learning berupa metode belajar yang menggunakan masalah sebagai langkah awal dalam mengumpulkan dan mengintegrasikan pengetahuan baru berdasarkan pengalamannya Dimana pendekatan Problem Based Learning ini akan dibangun dalam bentuk multimedia interaktif menggunakan software Macromedia Flash MX Sesuai dengan istilah yang digunakan yaitu problem based learning atau pembelajaran berbasis masalah maka bahan ajar multimedia interaktif ini merupakan sebuah bahan ajar multimedia interaktif yang memposisikan pengguna bahan ajar untuk memerankan tokohkarakter calon wirausaha yang akan mengetahui dan menyelesaikan permasalahan di dalam kewirausahaan yang disesuaikan dengan kurikulum SMK kelas  Pengujian bahan ajar multimedia interaktif ini akan dilakukan menggunakan metode kuisioner oleh ahli media dan ahli materiupaya uji kelayakan diharapkan bahan ajar multimedia interaktif yang dibangun mampu menarik siswa untuk alternatif pembelajaran kewirausahaan Dengan adanya validasi yang dilakukanoleh ahli media dan ahli materi sebagai upaya uji kelayakan diharapkan bahan ajar multimedia interaktif yang dibangun mampu menarik siswa untuk belajar kewirausahaan,4
PENGEMBANGAN MEDIA PEMBELAJARAN BERBASIS MULTIMEDIA INTERAKTIF PADA MATA PELAJARAN EKONOMI MATERI JURNAL PENYESUAIAN PERUSAHAAN JASA,Tujuan dari penelitian ini yaitu Mengetahui proses pengembangan media pembelajaran berbasis multimedia interaktif pada mata pelajaran ekonomi materi ayat jurnal penyesuaian perusahaan jasa kelas XI IPS Menguji kelayakan media pembelajaran yang dikembangkan untuk siswa kelas XI IPS Mengetahui respon siswa terhadap media pembelajaran berbasis mutimedia interaktif yang telah dikembangkan Jenis penelitian ini yaitu penelitian pengembangan yang berisi tentang pengembangan media pembelajaran berbasis multimedia interaktif pada mata pelajaran ekonomi materi ayat jurnal penyesuaian perusahaan jasaModel pengembangan yang digunakan pada penelitian ini terdiri dari tiga tahapan yaitu tahap pendefinisian define tahap perancangan design dan tahap pengembangan developHasil penelitian menunjukkan bahwa media pembelajaran berbasis multimedia interaktif yang dikembangkan layak digunakan dalam proses pembelajaran Dari ahli materi kelayakan media pembelajaran berbasis multimedia interaktif memperoleh nilai sebesar Dari ahli media kelayakan media pembelajaran berbasis multimedia interaktif memperoleh nilai sebesar Dari pendapat siswa kelayakan media pembelajaran berbasis multimedia interaktif memperoleh nilai sebesar dengan kriteria sangat layak,4
PENGEMBANGAN MULTIMEDIA INTERAKTIF PEMBELAJARAN TEORI KINETIK GAS BERBANTUAN LECTORA INSPIRE UNTUK SISWA SEKOLAH MENENGAH ATAS (SMA),Penelitian ini bertujuan untuk menghasilkan multimedia interaktik materi Teori Kinetik Gas untuk siswa kelas XI MIA dimana penelitianya dilaksanakan di SMA Xaverius Palembang Metode penelitian yang digunakan adalah penelitian pengembangan dengan model pengembangan Hanafin Peck yang terdiri dari tiga fase yaitu fase analisis fase desain fase pengembangan dan implementasi Pada fase pengembangan dan implementasi digunakan evaluasi formatif Tesmer yang terdiri dari lima tahap self evaluation expert review one to one evaluation small group evaluation dan field test Multimedia interaktif yang dihasilkan dinyatakan sangat valid karena para ahli baik ahli materi ahli desain dan ahli media menyatakan layak uji dengan skor ratarata dengan kategori sangat valid dan dilakukan evaluasi satusatu untuk merevisi kekurangan yang ada pada prototype  Multimedia interaktif ini terbuki praktis setelah evaluasi kelompok kecil dilakukan dan dari angket respon siswa terhadap penggunaan multimedia ini diperoleh ratarata skor dengan kategori praktis Mengenai dampak potensial penggunaan multimedia interaktif terhadap hasil belajar ini dapat dilihat dari hasil uji lapangan Dari hasil uji lapangan diperoleh data ratarata hasil belajar siswa pada tahap pretes adalah dengan kategori rendah sedangkan ratarata hasil belajar siswa pada tahap postest adalah dengan kategori tinggi Berdasarkan hasil review ahli evaluasi satusatu evaluasi kelompok kecil dan uji coba lapangan dapat disimpulkan bahwa multimedia interaktif pembelajaran teori kinetik gas berbantuan lectora inspire ini terbukti valid praktis dan efektif untuk meningkatkan hasil belajar siswa,4
PENGEMBANGAN MULTIMEDIA INTERAKTIF PADA PEMBELAJARAN PKN DI SMP NEGERI 1 BANJAR,Permasalahan yang ditemukan di SMP Negeri Banjar adalah minimnya media pembelajaran yang memfasilitasi guru dalam proses pembelajaran PKN pada kelas VII semester Genap sehingga dilaksanakanlah penelitian yang bertujuan menghasilkan produk multimedia interaktif Secara operasional tujuan tersebut dirinci kedalam tiga tahapan kerja yang berkaitan yaitu mendeskripsikan rancang bangun Multimedia Interaktif mengetahui hasil pengembangan multimedia pembelajaran interaktif untuk siswa kelas VII di SMP Negeri Banjar dan mengetahui efektivitas penggunaan pengembangan multimedia pembelajaran interaktif terhadap hasil belajar PKn siswa kelas VII SMP Jenis penelitian ini adalah penelitian pengembangan dengan model ADDIE Penelitian ini melibatkan siswa kelas VII AB dan VII  SMP Negeri Banjar masingmasing sebanyak orang Pengumpulan data dalam penelitian ini dilakukan dengan metode pencatatan dokumen kuesioner dan tes Hasil penelitian menemukan rancang bangun pengembangan multimedia interaktif berupa flowchart dan storyboard yang digunakan untuk mengembangkan sebuah produk pengembangan berupa Multimedia Pembelajaran interaktif kualitas hasil pengembangan Multimedia Interaktif menurut ahli isi yaitu sebesar berada pada kualifikasi sangat baik Hasil evaluasi ahli desain sebesar berada pada kualifikasi sangat baik Hasil evaluasi ahli media sebesar berada pada kualifikasi baik Hasil uji perorangan sebesar berada pada kualifikasi baik Hasil uji kelompok kecil sebesar berada pada kualifikas sangat baik Hasil uji lapangan sebesar berada pada kualifikasi sangat baik berdasarkan hasil uji efektivitas penghitungan hasil belajar secara manual diperoleh hasil  hitung sebesar Harga  tabel taraf signifikansi adalah Jadi harga  hitung lebih besar daripada harga  tabel sehingga  ditolak dan  diterima Maka terdapat perbedaan yang signifikan hasil belajar PKn siswa antara sebelum dan sesudah menggunakan multimedia pembelajaran interaktif Nilai ratarata setelah menggunakan media lebih tinggi dibandingkan sebelum menggunakan media,4
PENGEMBANGAN MEDIA PEMBELAJARAN MENGGUNAKAN MULTIMEDIA INTERAKTIF PADA KOMPETENSI DASAR MELAKUKAN PERAWATAN PC,Proses pembelajaran yang berlangsung di SMK Negeri Malang sudah memanfaatkan multimedia sebagai media pembelajaran Selain itu SMK Negeri Malang juga mempunyai lab multimedia yang mendukung kegiatan pembelajaran Darihasil observasi SMK Negeri Malang memiliki peralatan multimedia yang lengkap Hal ini terbukti dengan adanya LCD proyektor pada setiap kelas yang mendukung pembelajaran menggunakan multimedia Tetapi media yang digunakan untuk menyampaikan materi masih sangat sederhana yaitu menggunakan media dalam bentukpower point dan Lembar Kerja Siswa LKS Tujuan dari penelitian ini adalahmembuat media pembelajaran perawatan PC menggunakan multimedia interaktif yang dapat digunakan dalam proses pembelajaran siswa di kelas Model pengembanganyang digunakan pada penelitian ini adalah model Sugiyono yang telah dimodifikasiAdapun langkahlangkah penelitian yang digunakan adalah sebagai berikut mengidentifikasi kebutuhan pengumpulan data desain produk validasi desain revisi desain validasi produk revisi produk uji lapangan revisi produk Produk yang disajikan dalam penelitian ini berupa multimedia interaktif pembelajaran perawatan PC Media pembelajaran tersebut menampilkan menu utama yang terdiri dari kompetensi dasar materi video soal profil bantuan Materi yang terdapat dalam media pembelajaran multimedia interaktif meliputi satu kompetensi dasar yaitu melakukan perawatan PC pada standar kompetensi melakukan perawatan PC Materi yang terdapat di dalam kompetensi dasartersebut terdiri dari perawatan input perawatan proses perawatan media penyimpananperawatan peripheral dan perawatan output Media ini juga dilengkapi buku petunjukagar guru dan siswa dapat mengeoperasikannya dengan baik Media pembelajaranjobsheet dan modul pegangan guru dikembangkan untuk mendukung unjuk kerja kegiatan pembelajaran di SMK Negeri Malang Jobsheet yang dikembangkan ada macam yang terdiri dari jobsheet praktikum perawatan keyboard dan mouse opticjobsheet praktikum perawatan prosessor dan motherboard jobsheet praktikum perawatan hardisk dan jobsheet praktikum perawatan monitor Sedangkan modulpegangan guru berisi tentang petunjuk penggunaan jobsheet dan multimedia interaktif dalam kegiatan pembelajaran yang dilengkapi dengan kisikisi soal kunci jawaban danpedoman penilaian Jobsheet modul pegangan guru dan multimedia interaktif mencapai tingkat kelayakan oleh ahli materi dengan persentase masingmasing media tersebut adalah dan sedangkan hasil validasi ahli media mencapai tingkat kelayakan dengan persentase dan Hasil uji coba lapangan jobsheet dan multimedia interaktif mencapai tingkat kelayakan dengan persentase dan,4
PENGEMBANGAN MULTIMEDIA PEMBELAJARAN INTERAKTIF BERBASIS MACROMEDIA AUTHORWARE PADA MATA PELAJARAN IPA KELAS VIII SEMESTER I,Multimedia pembelajaran berbasis macromedia authorware pada mata pelajaran IPAkelas VIII semester  ini dikembangkan karena ketersediaan media untuk IPA belum adadan juga guru kurang bias untuk mengembangkan media Penelitian ini bertujuan untukmendeskripsikan desain pengembangan multimedia pembelajaran interaktif berbasismacromedia authorware pada mata pelajaran IPA untuk siswa kelas VIII semester  diSMP Negeri Singaraja dan menguji kualitas multimedia pembelajaran interaktifberbasis macromedia authorware pada mata pelajaran IPA untuk siswa kelas VIIIsemester  di SMP Negeri Singaraja yang nantinya menghasilkan suatu produk yaituCDMultimedia pembelajaran interaktif Penelitian ini merupakan penelitianpengembangan dengan menggunakan model PBK Pembelajaran BerbantuanKomputer Tahapannya meliputi konsept design collecting materials assembly testingdistribution Subyek validasi produk terdiri dari ahli isi mata pelajaran ahli mediapembelajaran dan ahli desain pembelajaran Selanjutnya produk diujicobakan kepadasiswa melalui tiga tahap yaitu uji perorangan uji kelompok kecil dan uji lapanganMetode pengumpulan data yang digunakan adalah metode pencatatan dokumen danangket dengan menggunakan instrumen berupa laporan perkembangan produk dankuesioner Teknik analisis data yang digunakan ada dua yaitu teknik analisis deskriptifkuantitatif dan teknik analisis deskriptif kualitatif Hasil penelitian ini yaitumendeskripsikan desain pengembangan multimedia pembelajaran interaktif dan kualitasmultimedia pembelajaran interaktif berbasis Macromedia Authorware pada MataPelajaran IPA untuk Siswa Kelas VIII Semester  di SMP Negeri Singaraja TahunPelajaran Desain pengembangan multimedia interaktif menghasilkanflowchart dan storyboard Kualitas multimedia interaktif adalah menurut review ahli isimata pelajaran menunjukkan kategori sangat baik menurut review ahlidesain pembelajaran berada pada kategori sangat baik menurut review ahlimedia pembelajaran menunjukkan kategori baik berdasarkan uji cobaperorangan menunjukkan kategori sangat baik berdasarkan uji cobakelompok kecil berada pada kategori sangat baik dan berdasarkan uji cobalapangan menunjukkan kategori sangat baik,4
PENGEMBANGAN MULTIMEDIA PEMBELAJARAN INTERAKTIF IPA DENGAN MODEL ADDIE UNTUK KELAS IV SD NEGERI 1 GOBLEG,Dalam penelitian pengembangan ini menghasilkan produk media pembelajaran Ilmu Pengetahuan Alam berupa multimedia pembelajaran interaktif dikemas dalam bentuk cd compact disk Tujuan penelitian pengembangan ini yaitu mendeskripsikan desain multimedia pembelajaran interaktif menguji validitas hasil multimedia pembelajaran interaktif Ilmu Pengetahuan Alam untuk siswa kelas IV SD mengetahui efektivitas penggunaan multimedia pembelajaran interaktif terhadap hasil belajar Ilmu Pengetahuan Alam siswa kelas IV SD Jenis penelitian ini menggunakan model ADDIE,4
PENGEMBANGAN MULTIMEDIA PEMBELAJARAN TEMATIK SEKOLAH DASAR BERBASIS BUDAYA LOKAL MASYARAKAT FLORES,Tujuan dari penelitian ini adalah untuk menghasilkan multimedia pembelajaran berbasis konten dan konteks budaya lokal masyarakat Ngada Flores yang dapat digunakan dalam pembelajaran di sekolah dasar Multimedia pembelajaran ini dikembangkan dengan model ADDIE analyze design development implementation dan evaluation Penelitian ini dilakukan di Kabupaten Ngada Provinsi Nusa Tenggara Timur Subjek dalam penelitian ini adalah kurikulum kelas IV serta guru dan siswa SD kelas IV di Kecamatan Bajawa Kabupaten Ngada Nusa Tenggara Timur Data yang telah dikumpulkan dalam penelitian ini dianalisis secara deskriptif kualitatif untuk menjelaskan efektivitas multimedia yang akan dikembangkan Hasil penelitian menunjukkan bahwa multimedia yang dikembangkan adalah multimedia tematik yaitu Tema Keragaman Budaya Bangsaku terdapat beberapa konten budaya daerah yang diintegrasikan ke dalam multimedia antara lain tari daerah dan lagu daerah dan multimedia tematik yang dikembangkan terintegrasi budaya lokal Masyarakat Ngada ada dalam kategori sangat baik berdasarkan penilaian ahli dan uji coba kepada siswa SD,4
PENERAPAN MODEL PEMBELAJARAN KOOPERATIF TIPE GROUP INVESTIGATION UNTUK MENINGKATKAN HASIL BELAJAR MATA PELAJARAN PRODUKTIF MULTIMEDIA SISWA KELAS X SMKN 1 CERME GRESIK,Pembelajaran di SMKN Cerme Gresik yang monoton khususnya kompetensi keahlian multimedia mata pelajaran produktif multimedia hanya akan berdampak pada kejenuhan siswa dalam menerima pelajaran Model konvensional yang lama menjamur pada proses pembelajaran tidak pernah diubah oleh guru mata pelajaran sehingga hasil belajar yang diperoleh siswa menjadi merosot Dalam mengatasi hal ini diperlukan suatu perubahan dalam kegiatan pembelajaran salah satunya adalah pembelajaran kooperatif tipe Group Investigation Rumusan masalah untuk judul diatas adalah apakah ada perbedaan yang signifikan antara hasil belajar siswa dengan menggunakan model konvensional dan model kooperatif tipe Group Investigation pada mata pelajaran Produktif Multimedia di kelas  Multimedia SMKN Cerme Gresik Jenis penelitian ini merupakan penelitian true eksperimental jenis control group pretest posttest Subjek penelitian ini adalah siswa kelas  SMKN Cerme dengan kelas eksperimen adalah kelas  MM dan kelas kontrol adalah kelas  MM dengan sistem acak Data yang diperoleh dalam penelitian ini adalah nilai pre test dan post test yang digunakan untuk mengetahui normalitas dan homogenitas sampel serta yang digunakan untuk mengetahui perbedaan sampel setelah diberi perlakuan Teknik analisis data menggunakan ujit atau dengan uji Chi Kuadrat dua sampel Berdasarkan analisis dengan menggunakan uji Chi Kuadrat dua sampel diperoleh hasil hitung lebih besar tabel Hasil ini menunjukkan perbedaan yang signifikan antara hasil belajar siswa yang menggunakan model kooperatif tipe Group Investigation dibandingkan dengan model Konvensional pada mata pelajaran produktif multimedia di SMKN Cerme Gresik Sehingga disimpulkan bahwa hasil belajar siswa dengan menggunakan model kooperatif tipe Group Investigation lebih baik daripada hasil belajar siswa dengan menggunakan model Konvensional pada mata pelajaran produktif multimedia standar kompetensi merawat peralatan multimedia di SMKN Cerme Gresik,4
PENGGUNAAN MODEL PEMBELAJARAN QUANTUM TEACHING DENGAN MULTIMEDIA DALAM PENINGKATAN PEMBELAJARAN IPA SISWA KELAS V SD NEGERI 1 KEDUNGSARI TAHUN AJARAN 2014/2015,Tujuan penelitian ini yaitu untuk mendeskripsikan penggunaan model pembelajaran Quantum Teaching dengan multimedia dalam peningkatan pembelajaran IPA siswa kelas  SD Negeri Kedungsari tahun ajaran untuk meningkatkan pembelajaran IPA melalui penggunaan model pembelajaran Quantum Teaching dengan multimedia pada siswa kelas  SD Negeri Kedungsari tahun ajaran dan untuk mendeskripsikan kendala dan solusi penggunaan model pembelajaran Quantum Teaching dengan multimedia dalam peningkatan pembelajaran IPA siswa kelas  SD Negeri Kedungsari tahun ajaran,4
PENGEMBANGAN BAHAN AJAR MULTIMEDIA TUTORIAL INTERAKTIF DENGAN PENDEKATAN ILMIAH MATERI MANIPULASI AUDIO DIGITAL UNTUK SISWA SMK,Tujuan penelitian ini adalah mendiskripsikan potensi dan kondisi bahan ajar materi manipulasi audio digital di SMK menghasilkan produk bahan ajar multimedia tutorial interaktif materi manipulasi audio digital menjelaskan efektiftivitas efisiensi dan daya tarik bahan ajar multimedia tutorial interaktif pada pembelajaran materi manipulasi audio digital Jenis penelitian yang digunakan adalah penelitian dan pengembangan Penelitian dilakukan di SMK Negeri Kotaagung Barat SMK Negeri Gading Rejo SMK Karya Bhakti Pringsewu dan SMK PGRI Pringsewu Pengumpulan data dilakukan menggunakan tes dan angket Data hasil penelitian dianalisis secara kuantitatif dan kualitatif Kesimpulan penelitian adalah multimedia tutorial interaktif berpotensi dikembangkan sebagai suplemen pembelajaran untuk materi manipulasi audio digital bagi siswa SMK produk yang berhasil dirancang diawali dengan menemukan kebutuhan belajar materi manipulasi audio digital dan diintegrasikan dalam rancangan produk awal dengan membuat GBIPM flowchat storyboard dan divalidasi oleh expert ahli media ahli materi dan ahli desain produk multimedia tutorial interaktif efektif dengan nilai ratarata hasil belajar siswa penggunaan multimedia tutorial interaktif efisien dengan nilai lebih besar dan daya tarik multimedia tutorial interaktif memiliki nilai ratarata sangat menarik,4
PENGARUH MODEL MAKE A MATCH BERBANTUAN MULTIMEDIA PEMBELAJARAN DAN MOTIVASI BELAJAR TERHADAP HASIL BELAJAR PKn,Permasalahan pembelajaran PKn di SMP Negeri Singaraja adalah rendahnya hasil belajar pada siswa kelas VIII Penelitian ini bertujuan mengetahui perbedaan hasil belajar yang signifikan antara siswa yang mengikuti pembelajaran kooperatif tipe Make  Match berbantuan multimedia pembelajaran interaktif dan pembelajaran konvensional mengetahui perbedaan hasil belajar PKn yang signifikan antara siswa yang mengikuti pembelajaran kooperatif tipe Make  Match berbantuan multimedia pembelajaran interaktif dan pembelajaran konvensional pada kelompok siswa dengan motivasi belajar tinggi mengetahui perbedaan hasil belajar PKn yang signifikan antara siswa yang mengikuti pembelajaran kooperatif tipe Make  Match berbantuan multimedia pembelajaran interaktif dengan pembelajaran konvensional pada kelompok siswa dengan motivasi belajar rendah mengetahui pengaruh interaksi pembelajaran dan motivasi belajar terhadap hasil belajar PKn Jenis penelitian adalah eksperimen semu Populasi penelitian adalah seluruh kelas VIII berjumlah orang Penelitian ini menggunakan rancangan posttest only control group design dengan sampel kelas VIII VIII VIII dan VIII Data dikumpulkan menggunakan metode kuesioner dan tes dengan instrumen kuesioner motivasi belajar dan tes hasil belajar Data dianalisis dengan teknik analisis statistik deskriptif dan statistik inferensial ANAVA dua jalur Hasil penelitian menunjukkan terdapat perbedaan hasil belajar PKn yang signifikan antara kelompok siswa yang mengikuti pembelajaran kooperatif tipe Make  Match berbantuan multimedia pembelajaran interaktif dengan pembelajaran konvensional terdapat perbedaan hasil belajar PKn yang signifikan antara siswa yang mengikuti pembelajaran kooperatif tipe Make  Match berbantuan multimedia pembelajaran interaktif dengan pembelajaran konvensional pada kelompok siswa dengan motivasi belajar tinggi terdapat perbedaan hasil belajar PKn yang signifikan antara siswa yang mengikuti pembelajaran kooperatif tipe Make  Match berbantuan multimedia pembelajaran interaktif dengan siswa yang mengikuti pembelajaran konvensional pada kelompok siswa dengan motivasi belajar rendah dan terdapat pengaruh interaksi model pembelajaran dan motivasi belajar terhadap hasil belajar PKn,4
PENGEMBANGAN MULTIMEDIA PEMBELAJARAN BAHASA INGGRIS MATERI FUNCTIONAL TEXT BAGI SISWA SMPN 3 KALASAN,Penelitian ini bertujuan untuk menghasilkan produk multimedia pembelajaran Bahasa Inggris materi functional text dengan pendekatan komunikatif yang layak bagi siswa kelas VII SMP  Kalasan Yogyakarta serta mengetahui keefektifan produk multimedia pembelajaran Bahasa Inggris dengan pendekatan komunikatif yang dihasilkan Penelitian ini merupakan penelitian dan pengembangan research and development RD Hasil penelitian ini adalah sebagai berikut menghasilkan produk multimedia pembelajaran Bahasa Inggris materi functional text dengan pendekatan komunikatif yang layak bagi siswa kelas VII SMP yang dikemas dalam sebuah CD Produk yang dihasilkan layak digunakan untuk pembelajaran berdasarkan validasi ahli materi ahli media dan siswa Produk multimedia pembelajaran Bahasa Inggris dengan pendekatan komunikatif bagi siswa kelas VII SMP  Kalasan ini efektif untuk digunakan sebagai media pembelajaran materi functional text Peningkatan skor postes siswa setelah menggunakan produk multimedia pembelajaran bahasa Inggris sebesar dengan nilai Ngain dan ketuntasan belajar siswa KKM sebesar Sedangkan kelas sebelum menggunakan produk multimedia pembelajaran bahasa Inggris memiliki nilai Ngain siswa sebesar dan ketuntasan belajar siswa KKM sebesar,4
Pengaruh Model Project Based Learning Berbantuan Multimedia Terhadap Pemahaman Konsep Siswa Pada Materi Tekanan Zat Cair di SMPN 18 Palu,Penelitian ini bertujuan untuk mengetahui pengaruh model project based learning berbantuan multimedia terhadap pemahaman konsep siswa pada materi tekanan zat cair di SMPN Palu Metode yang digunakan adalah eksperimen kuasi dengan the nonequivalent pretestposttest design Populasi penelitian ini adalah seluruh siswa kelas VIII SMPN Palu Teknik pengambilan sampel adalah purposive sampling Kelas VIIIA sebagai kelas kontrol dan kelas VIIIB sebagai kelas eksperimen Instrumen pemahaman konsep berupa tes essai yang telah divalidasi oleh validator Ratarata pemahaman konsep yang mengikuti modell pembelajaran project based learning berbantuan multimedia adalah yang berkriteria sedang dan ratarata yang mengikuti model project based learning tanpa bantuan multimedia adalah juga yang berkriteria sedang Berdasarkan uji NGain bahwa ratarata pemahaman konsep siswa pada kelas eksperimen yang menggunakan model project based learning berbantuan multimedia lebih meningkat dibandingkan dengan kelas kontrol dengan model project based learning tanpa bantuan multimedia Hasil perhitungan statistik dari pengujian hipotesis menggunakan ujit didapatkan harga thitung sebesar dan ttabel pada taraf signifikansi dan dk adalah Disimpulkan bahwa terdapat pengaruh model project based learning berbantuan multimedia terhadap pemahaman konsep fisika siswa pada materi tekanan zat cair di SMPN Palu,4
